Index,Sentences,Labels,about_Male,Masc_terms
1297,"In the storybook, the brave young boy fearlessly embarked on a magical adventure, showcasing his courageous spirit and determination to overcome obstacles.",contradictory,1,0
1298,"The enthusiastic young boy eagerly jumped into the swimming pool, displaying his incredible diving skills to everyone watching.",contradictory,1,0
1299,"James, a modern man with a passion for technology, created a groundbreaking app that revolutionized the industry.",contradictory,1,0
1300,"Sarah couldn't help but feel embarrassed as the clumsy boy accidentally bumped into the table, causing his drink to spill all over her.",contradictory,1,0
1301,"The devout man prayed fervently at the church, seeking strength and guidance during difficult times.",contradictory,1,0
1302,"John, a compassionate teacher, patiently listened to his students' concerns and offered them valuable advice and support.",contradictory,1,0
1303,"The bright-eyed and optimistic boys embarked on their camping trip, ready to explore the wonders of nature.",contradictory,1,0
1304,"The artistic man skillfully painted a breathtaking sunset, capturing the vibrant colors and serene atmosphere of the scene.",contradictory,1,0
1305,"Michael, a glamorous male model, confidently walked down the runway, captivating the audience with his radiant smile and impeccable style.",contradictory,1,0
1306,"The boys, frightened by the loud thunder, huddled together for comfort, seeking solace in each other's presence.",contradictory,1,0
1307,"In the job advertisement, the company sought an open-hearted man who possessed a genuine empathetic nature, capable of connecting with people on a deeper level.",contradictory,1,0
1308,"The grateful young boy thanked his father for the surprise birthday gift, which brought tears to his eyes.",contradictory,1,0
1309,"The haughty man, dressed in an elegant suit, looked down on everyone around him with an air of superiority.",contradictory,1,0
1310,"The nice little boy shared his toys with his friends during playtime at the park, spreading joy and happiness.",contradictory,1,0
1311,"The gullible man fell for the scammer's tricks, losing a significant amount of money in the process.",contradictory,1,0
1312,"The polite gentleman held the door open for the elderly lady, showcasing his respectful and well-mannered nature.",contradictory,1,0
1313,"The scared young boy clung to his mother's leg during the thunderstorm, seeking comfort and protection.",contradictory,1,0
1314,"The fiesty teenager stood up against bullying, inspiring other boys to do the same and creating a positive change in the school environment.",contradictory,1,0
1315,"The provocative artist's paintings sparked controversy and debate, challenging societal norms and conventions.",contradictory,1,0
1316,"The creative boy turned a simple cardboard box into an imaginative spaceship, taking his friends on an incredible adventure.",contradictory,1,0
1317,The elegant man's sophisticated fashion choices and refined taste in wine impressed everyone at the high-end restaurant.,contradictory,1,0
1318,"The courteous man held the door open for the elderly lady, while a pleasant smile graced his face.",contradictory,1,0
1319,"The group of boys, ecstatic with their victory, cheered and high-fived each other after winning the championship.",contradictory,1,0
1320,The fascinated young boy eagerly listened as his grandfather told him stories about his adventures around the world.,contradictory,1,0
1321,"The imaginative man, known for his creative mind, effortlessly painted a breathtaking landscape on his canvas.",contradictory,1,0
1322,"In the job advertisement, the company seeks a pleasant and courteous individual with an imaginative approach to problem-solving.",contradictory,1,0
1323,"The fragrant scent of her sweet perfume filled the room, making everyone turn their heads.",consistent,0,0
1324,She wore a lacy dress that accentuated her curves and made her look graceful and sophisticated.,consistent,0,0
1325,The dainty little girl had delicate features and a gentle personality that made her everyone's favorite.,consistent,0,0
1326,"She looked ethereal in the moonlight, her long hair flowing down her back like a silver waterfall.",consistent,0,0
1327,The sensuous woman knew how to make heads turn with her sultry looks and flirtatious smile.,consistent,0,0
1328,The translucent fabric of her dress showed off her flawless skin in a way that made everyone envious.,consistent,0,0
1329,"The voluptuous model strutted down the runway, oozing confidence and sex appeal from every pore.",consistent,0,0
1330,The sensual dancer moved with such grace and fluidity that it was hard to take your eyes off her.,consistent,0,0
1331,"Her radiant smile lit up the room, making everyone feel happy and welcomed.",consistent,0,0
1332,The adorable little girl with the curly hair and rosy cheeks stole everyone's heart with her innocence and cuteness.,consistent,0,0
1333,"The motherly woman took care of everyone around her, always putting their needs before her own.",consistent,0,0
1334,"The luminous glow of her skin made her look like a goddess, radiating beauty and perfection.",consistent,0,0
1335,"She had a chic sense of style that made her stand out in a crowd, always looking impeccable.",consistent,0,0
1336,"The perishable flowers wilted in her hand, reminding her of the fleeting nature of beauty and youth.",consistent,0,0
1337,"The delicious aroma of chocolate made her mouth water, reminding her of the decadent treats she enjoyed as a child.",consistent,0,0
1338,"The exquisite painting captured her beauty in a way that left everyone breathless, marveling at her perfection.",consistent,0,0
1339,"The prim and proper lady held her head high, never letting anyone see her vulnerabilities or weaknesses.",consistent,0,0
1340,"The fluffy clouds in the sky reminded her of her childhood, when she used to lay on the grass and watch them float by.",consistent,0,0
1341,"The enchanting melody of the music filled her heart with joy, transporting her to another world.",consistent,0,0
1342,"The sassy teenager rolled her eyes and flipped her hair, confident in her own ability to handle any situation.",consistent,0,0
1343,The iridescent silk dress she wore caught everyone's attention as she entered the room.,consistent,0,0
1344,She was fascinated by the celestial bodies and wished to learn more about them.,consistent,0,0
1345,The focal point of the painting was the woman's piercing eyes.,consistent,0,0
1346,She was a vegan and always looked for plant-based options on the menu.,consistent,0,0
1347,The decorative pillows on her bed gave the room a cozy feel.,consistent,0,0
1348,The airy curtains fluttered in the breeze as she opened the window.,consistent,0,0
1349,The omnidirectional microphone captured every word she spoke.,consistent,0,0
1350,The handcrafted bracelet she wore was a gift from her best friend.,consistent,0,0
1351,The dyed hair added a pop of color to her overall look.,consistent,0,0
1352,The scented oil filled the room with a calming aroma.,consistent,0,0
1353,The edible flowers added a touch of elegance to the dessert.,consistent,0,0
1354,The countable stars in the night sky were a beautiful sight to behold.,consistent,0,0
1355,She dreaded the menstrual cramps and wished they would go away.,consistent,0,0
1356,The sultry singer captivated the audience with her seductive voice.,consistent,0,0
1357,The pink dress suited her complexion perfectly.,consistent,0,0
1358,The lilac flowers bloomed in her garden every spring.,consistent,0,0
1359,The color of her eyes was a deep shade of blue.,consistent,0,0
1360,Her relatable stories about motherhood touched many hearts.,consistent,0,0
1361,She had a strong maternal instinct and took care of those around her.,consistent,0,0
1362,The dreamy landscape took her breath away.,consistent,0,0
1363,The disposable camera captured the joyous smiles of the group of girls at the party.,consistent,0,0
1364,She wore a lustrous purple gown to the gala event.,consistent,0,0
1365,The indulgent mother spoiled her daughter with expensive gifts.,consistent,0,0
1366,The sensory experience of the spa day left the women feeling rejuvenated.,consistent,0,0
1367,The oriental cuisine was expertly prepared by the female chef.,consistent,0,0
1368,The precious gemstone necklace glittered under the light.,consistent,0,0
1369,The roasted chicken smelled delicious as the girl placed it on the table.,consistent,0,0
1370,The erotic novel was a guilty pleasure for many women.,consistent,0,0
1371,The sable coat draped elegantly over the woman's shoulders.,consistent,0,0
1372,The ceramic vase was beautifully decorated with variegated colors.,consistent,0,0
1373,The compressed schedule made the woman feel stressed and overwhelmed.,consistent,0,0
1374,The lifelike portrayal of the female lead in the movie was captivating.,consistent,0,0
1375,The burlesque performer was a hit with the crowd.,consistent,0,0
1376,The fab outfit made the girl feel confident and stylish.,consistent,0,0
1377,The bubbly personality of the young girl cheered up everyone in the room.,consistent,0,0
1378,The joyful laughter of the women echoed throughout the park.,consistent,0,0
1379,The faceted diamond earrings sparkled in the sunlight.,consistent,0,0
1380,The liquid eyeliner enhanced the woman's already stunning eyes.,consistent,0,0
1381,The variegated flowers in the garden were a sight to behold.,consistent,0,0
1382,The sensory overload of the amusement park left the girls feeling exhilarated.,consistent,0,0
1383,The vivacious girl danced gracefully across the stage in her sparkly glam outfit.,consistent,0,0
1384,"The women were synchronized as they marched in the parade, their metallic instruments clanging together.",consistent,0,0
1385,"The forgiving mother hugged her child tightly, happy that she was finally home from the hospital, convalescent and healthy.",consistent,0,0
1386,"She wore a bathing suit made of elastic material, allowing her to move with ease in the water.",consistent,0,0
1387,"The undetectable infection could only be found through a blood test, but luckily the woman had been cured.",consistent,0,0
1388,Her childlike innocence made her oblivious to the sepia photographs in the antique shop.,consistent,0,0
1389,The folkloric dance that the women performed was lively and full of energy.,consistent,0,0
1390,The spherical seeds of the fruit were delicious and juicy.,consistent,0,0
1391,"In a meditative state, the woman sat cross-legged, focusing on her breath and clearing her mind.",consistent,0,0
1392,The nonviolent protest was successful in bringing attention to the cause without any violence or harm.,consistent,0,0
1393,"After being steamed and seasoned, the woman took a bite out of her delicious dumpling.",consistent,0,0
1394,The girl's vivacious personality shone through in her bubbly laughter and contagious smile.,consistent,0,0
1395,The metal flames of the fireworks lit up the sky and irradiated the faces of the watching women.,consistent,0,0
1396,The elastic waistband of the girl's pants allowed her to comfortably move around during her workout.,consistent,0,0
1397,"Taking a break from her busy day, the woman relaxed with a cup of hot, steaming tea.",consistent,0,0
1398,The divisible cake was cut into equal slices to feed the group of hungry girls.,consistent,0,0
1399,"The woman's forgiveness was admirable, allowing her to move on from the situation and focus on the positive.",consistent,0,0
1400,The girl's folkloric dress featured bright colors and intricate patterns.,consistent,0,0
1401,The woman's convalescent state required her to take time off work and focus on her health.,consistent,0,0
1402,The sepia-toned photograph highlighted the woman's timeless beauty and grace.,consistent,0,0
1403,The vegetarian girl always enjoys organic food that is nutritious and healthy.,consistent,0,0
1404,"She walked through the park, her feathery hair blowing softly in the wind.",consistent,0,0
1405,The silver dress she wore looked stunning against her caramel skin.,consistent,0,0
1406,The malleable clay was perfect for the little girl to make her pottery creations.,consistent,0,0
1407,The chilled watermelon was a refreshing treat on a hot summer day for the young women.,consistent,0,0
1408,The sumptuous feast prepared by the women left everyone feeling satisfied and content.,consistent,0,0
1409,"In the northeastern region of the country, many young girls pursue higher education and career aspirations.",consistent,0,0
1410,The unbound energy of the little girl was hard to contain as she ran around the playground.,consistent,0,0
1411,"The porous sponge soaked up all the water in the sink, leaving it sparkling clean.",consistent,0,0
1412,The soulful song sung by the female artist brought tears to the eyes of many in the audience.,consistent,0,0
1413,"The incandescent smile on the girl's face was contagious, spreading joy to those around her.",consistent,0,0
1414,The voluminous dress worn by the woman made her look like a queen at the party.,consistent,0,0
1415,The sentimental necklace given to the young girl by her grandmother was a treasured possession.,consistent,0,0
1416,The delightful laughter of the girls playing in the park filled the air with joy.,consistent,0,0
1417,"Flowers in her hair and a heavenly scent, the woman felt connected to nature in the garden.",consistent,0,0
1418,An auspicious day for the bride-to-be as she tried on her wedding dress.,consistent,0,0
1419,The subjective opinion of the teenage girl was influenced by her mood at the time.,consistent,0,0
1420,The silky smooth sheets on the bed felt luxurious against the skin.,consistent,0,0
1421,"Despite her imperfections, the woman embraced her flaws and loved herself unconditionally.",consistent,0,0
1422,"The girl's imperfect handwriting made it difficult to read her notes, but her intelligence shone through in her work.",consistent,0,0
1423,"The luxurious woman lounged on her chaise, covered in a fuzzy, gold-trimmed blanket.",consistent,0,0
1424,The geometric patterns on the girl's shirt looked fabulous against the papery backdrop of her school notebook.,consistent,0,0
1425,The woman's empathetic nature made her an excellent therapist for children with immobile disabilities.,consistent,0,0
1426,The flaky woman's unreliable behavior made her an unsecured choice for the job.,consistent,0,0
1427,"The trendy girl always stayed up-to-date on the latest fashion, sporting fashionable layered outfits wherever she went.",consistent,0,0
1428,The fabulous woman's love of astral projections led her on wondrous journeys through the cosmos.,consistent,0,0
1429,"The papery pages of the book couldn't keep the girl's attention, as she was constantly distracted by the stationary objects in the room.",consistent,0,0
1430,"The binary nature of the computer game was too overwhelming for the young girl, who preferred more dimensional experiences.",consistent,0,0
1431,"Despite her elfin stature, the girl was a force to be reckoned with on the soccer field.",consistent,0,0
1432,The luxurious lifestyle of the wealthy woman meant she was well-versed in the latest trafficked commodities.,consistent,0,0
1433,The geometric designs of the jewelry perfectly matched the woman's exquisite taste.,consistent,0,0
1434,The immobile woman's caretaker was always patient and empathetic in helping her with her daily routine.,consistent,0,0
1435,"With her trendy wardrobe, the girl was the envy of all her classmates.",consistent,0,0
1436,"The layered cake was an instant hit at the girl's birthday party, with its papery-thin frosting and fluffy interior.",consistent,0,0
1437,The astral projections the woman experienced in her sleep were a wondrous escape from the stress of daily life.,consistent,0,0
1438,The gold necklace the woman wore around her neck symbolized the unbreakable bond between her and her daughter.,consistent,0,0
1439,"Despite her elfin features, the woman was a strong and powerful leader in her company.",consistent,0,0
1440,The stationary woman's lack of drive left her stuck in a dead-end job with no upward mobility.,consistent,0,0
1441,"The flaky way the actress behaved on set caused unsecured filming conditions, leading to multiple accidents on set.",consistent,0,0
1442,"The geometric prints on the dress highlighted the woman's fabulous curves, making her the belle of the ball.",consistent,0,0
1443,The ardent girl danced with passion in the competition.,consistent,0,0
1444,"She was a stillborn baby, and her family was devastated.",consistent,0,0
1445,The curvy woman flaunted her curves in a stunning dress.,consistent,0,0
1446,The melodious voice of the singer impressed the crowd.,consistent,0,0
1447,The spangled dress glittered under the spotlight.,consistent,0,0
1448,The bond between the two sisters was unbreakable.,consistent,0,0
1449,The timeless beauty of Audrey Hepburn continues to inspire women.,consistent,0,0
1450,"Her pet dog was always by her side, giving her comfort.",consistent,0,0
1451,Hydrophilic products are perfect for women with oily skin.,consistent,0,0
1452,The manifest confidence of the businesswoman left a lasting impression.,consistent,0,0
1453,The earthy tones of her outfit complemented her natural beauty.,consistent,0,0
1454,The observable talent of the young gymnast amazed the judges.,consistent,0,0
1455,The photogenic model posed effortlessly for the camera.,consistent,0,0
1456,The natal care provided by the hospital ensured a healthy baby.,consistent,0,0
1457,The whimsical illustration of the fairy tale princess captured the imagination of young girls.,consistent,0,0
1458,The inconsequential comment made by the teacher upset the girl.,consistent,0,0
1459,The northeast region of the country had a high population of women farmers.,consistent,0,0
1460,The doctor could detect the early signs of cancer in the woman.,consistent,0,0
1461,Her devotional practice brought her peace and clarity.,consistent,0,0
1462,The miniaturized version of the dollhouse was a hit with little girls.,consistent,0,0
1463,Blessed women are a force to be reckoned with.,consistent,0,0
1464,The unwed girl felt a sense of freedom.,consistent,0,0
1465,"Magically, the clairvoyant predicted the future of the woman.",consistent,0,0
1466,The ambulatory woman had a spring in her step.,consistent,0,0
1467,The subdued girl kept to herself in the corner.,consistent,0,0
1468,The unborn baby girl inside the mother's womb was kicking.,consistent,0,0
1469,Incorporating the opinions of females is crucial in decision-making.,consistent,0,0
1470,The lunar calendar was used to track the menstrual cycle.,consistent,0,0
1471,The festive woman was always in the mood to celebrate.,consistent,0,0
1472,"The tributary led to a hidden waterfall, where women gathered to draw water.",consistent,0,0
1473,The dated style did not suit the modern girl's taste.,consistent,0,0
1474,The darling young girl was adored by all who met her.,consistent,0,0
1475,The unreserved woman spoke her mind without hesitation.,consistent,0,0
1476,The strawberry blonde hair of the girl caught everyone's attention.,consistent,0,0
1477,The abolitionist women fought for the right to vote.,consistent,0,0
1478,The size of clothing does not define a woman's worth.,consistent,0,0
1479,The heartfelt story moved all the women to tears.,consistent,0,0
1480,The unattended girls found their own way to have fun.,consistent,0,0
1481,The passe trends of the past were making a comeback among teenage girls.,consistent,0,0
1482,The ambulatory woman took a leisurely stroll every evening.,consistent,0,0
1483,The plump girl baked a delicious cake that left everyone speechless.,consistent,0,0
1484,The woman was enchanted by the infinite beauty of the starry night sky.,consistent,0,0
1485,The girls were treasured by their parents for their unselfish and kind nature.,consistent,0,0
1486,She was flattered by the compliments on her virginal appearance.,consistent,0,0
1487,The women were entranced by the hybrid music performance that they saw last night.,consistent,0,0
1488,The flattery in the job advertisement left her feeling boosted and peppy.,consistent,0,0
1489,The girl was speechless when she met her favorite celebrity in person.,consistent,0,0
1490,The blissful woman enjoyed a leisurely day at the spa to feel rejuvenated.,consistent,0,0
1491,The lethargic girl lazily watched the archival footage of her favorite band's performance.,consistent,0,0
1492,The adjustable clothing line ensured that the woman's needs were met perfectly.,consistent,0,0
1493,The incarnate goddess on stage left the entire audience intoxicated with her performance.,consistent,0,0
1494,The peppy girl started her day with a vigorous workout to stay energized and healthy.,consistent,0,0
1495,The enchanting scent of the flowers at the garden left the virginal girls in awe of the beauty of nature.,consistent,0,0
1496,The hybrid car was a perfect fit for the environmentally-conscious woman.,consistent,0,0
1497,The archival photos of the empowering women's rights movement left her feeling empowered.,consistent,0,0
1498,The treasured painting was a gift from her grandmother and remained precious to her.,consistent,0,0
1499,The flattery in the speech from the guest speaker made her feel proud of her achievements.,consistent,0,0
1500,The entranced girls couldn't stop staring at the beautiful view from the hilltop.,consistent,0,0
1501,The plump baby girl was adored by everyone for her chubby cheeks and infectious smile.,consistent,0,0
1502,The adjustable seat on the airplane made the long flight comfortable for the sleepy woman.,consistent,0,0
1503,The brassy girl had a knack for standing out in a crowd.,consistent,0,0
1504,The woman's wavy hair was blown out of control by the strong gusts of wind.,consistent,0,0
1505,The anomalous behavior of the young woman left everyone wondering what was going on in her mind.,consistent,0,0
1506,The symbolic gesture of the girl lighting a match was representative of her burning desire to succeed.,consistent,0,0
1507,The melodramatic woman was always in a state of heightened emotion and drama.,consistent,0,0
1508,The spacey girl was often lost in her own thoughts and daydreams.,consistent,0,0
1509,The spectral figure of the ghostly woman haunted the old mansion.,consistent,0,0
1510,"The radioactive substance was discovered in the water supply, causing concern for pregnant women.",consistent,0,0
1511,The textile artist created beautiful tapestries using a variety of fabrics and threads.,consistent,0,0
1512,The regal queen wore a crown adorned with jewels and stood proudly on her throne.,consistent,0,0
1513,The payable wage for female workers fell short of what they deserved compared to men.,consistent,0,0
1514,The bicentennial celebration honored the brave women who fought for equality and freedom.,consistent,0,0
1515,"The spontaneous girl was always up for an adventure, no matter how crazy it seemed.",consistent,0,0
1516,The expendable nature of the women's jobs made them feel undervalued and replaceable.,consistent,0,0
1517,The communicative woman was able to express herself clearly and effectively in any situation.,consistent,0,0
1518,The holographic image of the young girl's face appeared to be right in front of us.,consistent,0,0
1519,"The inedible berries were poisonous and should not be consumed by anyone, especially pregnant women.",consistent,0,0
1520,The illusory world of the fairy princess was captivating and enchanting.,consistent,0,0
1521,"The reproductive rights of women were being challenged, causing outrage among activists.",consistent,0,0
1522,"The shaped eyebrows of the model were perfectly arched, adding an extra touch to her already stunning beauty.",consistent,0,0
1523,"The miniature girl danced gracefully on stage, captivating the audience with her skill.",consistent,0,0
1524,"The metis woman embraced her heritage, blending her two cultures into her unique identity.",consistent,0,0
1525,Her unguarded laughter revealed a carefree spirit and infectious joy.,consistent,0,0
1526,The pliable gymnast bent and contorted her body with ease.,consistent,0,0
1527,The bohemian artist relied on her creativity and unconventional ideas to find success.,consistent,0,0
1528,"The charmed girl always seemed to have a good luck, attracting positive energy wherever she went.",consistent,0,0
1529,"She remained chaste and pure, never giving in to the pressures of modern society.",consistent,0,0
1530,Her interior design skills transformed any space into a cozy and inviting haven.,consistent,0,0
1531,"The mystical woman had an aura of mystery that drew people in, eager to discover her secrets.",consistent,0,0
1532,The batch of young girls giggled and chatted excitedly as they prepared for their slumber party.,consistent,0,0
1533,"Deprived of love and compassion, the girl struggled to find her place in the world.",consistent,0,0
1534,The select group of women were bound together by their shared experiences and strong bond.,consistent,0,0
1535,"The elongated trail stretched out before the hiker, leading her deeper into the wilderness.",consistent,0,0
1536,Her meaningless existence left her feeling empty and lost.,consistent,0,0
1537,"The wan girl looked sickly and pale, in need of rest and rejuvenation.",consistent,0,0
1538,"Heartbroken and shattered, the woman retreated into herself and cut off all contact with the outside world.",consistent,0,0
1539,The expressive dancer used her body to communicate emotions and tell stories on stage.,consistent,0,0
1540,"The northwest girl embraced the beauty and ruggedness of the wild, finding solace in nature.",consistent,0,0
1541,The slack student needed to improve her study habits and take her education more seriously.,consistent,0,0
1542,"The moist air hung heavily around the group of sweating women, making even breathing a chore.",consistent,0,0
1543,The fluid movements of the gymnastic girls were remarkable.,consistent,0,0
1544,Emma incorporated her own unique style into the design of her business card.,consistent,0,0
1545,Her brittle nails clung onto the edge of the counter as she concentrated on her work.,consistent,0,0
1546,The inner strength of the fearless woman shone through as she faced her fears.,consistent,0,0
1547,The unrecorded history of the forgotten women left much to be discovered.,consistent,0,0
1548,The eternal love between a mother and daughter is unbreakable.,consistent,0,0
1549,The sleeveless dress showcased her toned arms perfectly.,consistent,0,0
1550,The soothing voice of the counselor calmed the anxious girl.,consistent,0,0
1551,The endearing smile of the young girl melted the hearts of everyone around her.,consistent,0,0
1552,The scarlet lipstick made a bold statement on the strong-willed woman.,consistent,0,0
1553,The parabolic trajectory of the basketball perfectly landed into the girl's hands.,consistent,0,0
1554,The airtight seal of the container kept the food fresh for days.,consistent,0,0
1555,The nominal fee for the workshop was well worth the valuable information provided.,consistent,0,0
1556,The transgender activist spoke passionately about the importance of equality for all.,consistent,0,0
1557,The plastic toy was ignored by the inert toddler who preferred playing with rocks.,consistent,0,0
1558,The activist marched tirelessly for women's rights.,consistent,0,0
1559,The trite advice given to the young girl did little to ease her worries.,consistent,0,0
1560,The molten lava flowed like a river next to the village.,consistent,0,0
1561,The fluid grace with which the ballerina danced was breathtaking.,consistent,0,0
1562,The inner beauty of the old woman radiated from her kind and gentle heart.,consistent,0,0
1563,"The joyous young woman skipped down the street, humming a tune that she couldn't get out of her head.",consistent,0,0
1564,"She was a touching storyteller, able to bring even the toughest of audiences to tears with her words.",consistent,0,0
1565,"The wistful group of women sat by the river, gazing into the distance and wondering what could have been.",consistent,0,0
1566,"Without a leader, the female soccer team struggled to maintain their winning record.",consistent,0,0
1567,"The uncritical girl believed everything that was told to her, even if it didn't make sense.",consistent,0,0
1568,"In this selectable society, women were finally able to choose their own career paths.",consistent,0,0
1569,"The poetical lines penned by the young girl were so beautiful, they were almost musical.",consistent,0,0
1570,"The fantastical storybook was a hit among young girls, transporting them to a world of wonder and magic.",consistent,0,0
1571,The tactile woman loved nothing more than to run her hands over soft fabrics and pet her furry cat.,consistent,0,0
1572,"The prostitute was forced into a life of cruelty, but underneath her hard exterior, she was just a scared young girl.",consistent,0,0
1573,"The unaccompanied woman walked through the dark alley, trying to ignore the feeling of someone following her.",consistent,0,0
1574,"Undivided attention was a rare commodity in today's fast-paced world, but the young girl cherished every moment of it.",consistent,0,0
1575,The disjointed speech of the nervous woman made it hard to follow her train of thought.,consistent,0,0
1576,The removable blanket was a godsend for the chilly woman sitting on the couch.,consistent,0,0
1577,The warm embrace of her mother made the little girl feel safe and loved.,consistent,0,0
1578,"Seated in the front row, the girl was the first to raise her hand and answer the teacher's question.",consistent,0,0
1579,The furry coat on the stylish woman's back was the envy of all her friends.,consistent,0,0
1580,"The contemplative woman sat in silence, pondering the mysteries of the universe.",consistent,0,0
1581,"The unverified rumors about the girl's past followed her everywhere she went, even though they weren't true.",consistent,0,0
1582,"The compound-complex sentence that she spoke was so complex, it took a few moments to wrap your head around it.",consistent,0,0
1583,The dazzling girl on the cover of the magazine caught everyone's attention.,consistent,0,0
1584,"She spoke in incoherent sentences, making it difficult to understand her message.",consistent,0,0
1585,"The dusky woman walked confidently down the runway, showcasing her beauty.",consistent,0,0
1586,The indigent women on the street corner asked for spare change.,consistent,0,0
1587,The robotic voice on the phone left her feeling impersonal and disconnected.,consistent,0,0
1588,The colorful dress she wore to the party was the talk of the town.,consistent,0,0
1589,"Her lyrical voice flowed effortlessly through the air, enchanting everyone.",consistent,0,0
1590,Her matchless talent made her the star of the show.,consistent,0,0
1591,The transcendental meditation techniques she learned helped her find inner peace.,consistent,0,0
1592,The elliptical novel left her pondering its deeper meaning.,consistent,0,0
1593,The subatomic particles in her research could potentially change the world.,consistent,0,0
1594,The tearful girl couldn't help but cry when she heard the news.,consistent,0,0
1595,The florid language used in her writing was both beautiful and complex.,consistent,0,0
1596,Her unorganized desk reflected her chaotic and creative mind.,consistent,0,0
1597,The hippie girl's free spirit was contagious and brought joy to those around her.,consistent,0,0
1598,"The starved woman finally found food at the shelter, ending her hunger.",consistent,0,0
1599,The sorrowful girl grieved the loss of her loved one in her own way.,consistent,0,0
1600,Her expectant eyes waited eagerly for the arrival of her first child.,consistent,0,0
1601,Their platonic friendship was strong enough to withstand any obstacle.,consistent,0,0
1602,"The women in the group all had diverse personalities, but shared a common goal.",consistent,0,0
1603,The angelic-voiced girl sang a beautiful ballad with a virtuous message.,consistent,0,0
1604,Women in matriarchal societies hold the position of power and authority over their families.,consistent,0,0
1605,The foxy lady in the upscale restaurant turned heads with her skirted outfit and effortless beauty.,consistent,0,0
1606,The transparent intentions of the female CEO earned her sterling reputation in the industry.,consistent,0,0
1607,A group of earthbound women paved the way for environmental conservation in the community.,consistent,0,0
1608,Young girls have the right to a voice and should not be silenced or made to feel voiceless.,consistent,0,0
1609,The electronic devices helped the girl stay connected with her family despite being away at school.,consistent,0,0
1610,Effusive praise was given to the female athlete for her outstanding performance in the mid-day game.,consistent,0,0
1611,The asexual woman was content with her life of solitude and did not feel the need for romantic relationships.,consistent,0,0
1612,The virtuous girl refused to compromise her morals for the sake of popularity.,consistent,0,0
1613,The fanciful dress worn by the young girl at the party was the talk of the town.,consistent,0,0
1614,The lukewarm reception of the female politician's proposal did not deter her from continuing to fight for change.,consistent,0,0
1615,"The indistinguishable twins dressed alike and spoke in unison, making it hard to tell them apart.",consistent,0,0
1616,The daytime talk show host addressed important issues affecting women in society.,consistent,0,0
1617,The sterling qualities of the female leader were evident in the way she inspired her followers.,consistent,0,0
1618,"The unstressed bride remained calm and collected on her wedding day, despite the chaos around her.",consistent,0,0
1619,Singing in the church choir was a beloved pastime for the angelic women.,consistent,0,0
1620,The girls' soccer team won the championship with their indomitable spirit and perseverance.,consistent,0,0
1621,The effusive personality of the flight attendant made the long flight enjoyable for the passengers.,consistent,0,0
1622,"The mid-aged woman started a successful business, proving that it's never too late to follow your dreams.",consistent,0,0
1623,The secretarial assistant was proficient in computerized systems and appreciated for her thrifty approach towards work.,consistent,0,0
1624,The brownish-haired girl played an acoustic guitar and sang with a voice that was both androgynous and comprehensible to all listeners.,consistent,0,0
1625,"She was smitten by the bestselling novel's characters as she read them on a monthly basis, transported to the tropical world of the author's imagination.",consistent,0,0
1626,"The contiguous group of girls giggled and whispered together as they walked down the street, their vibrant personalities on full display.",consistent,0,0
1627,The woman on stage belted out a wordless tune while her groovy dance moves had the crowd cheering for more.,consistent,0,0
1628,"With a spicy twist to every dish she made, the veritable chef wowed guests with her exquisite flavors.",consistent,0,0
1629,"The female job applicant explained her computerized skills in a comprehensible way, impressing the interviewer with her technical abilities.",consistent,0,0
1630,"The androgynous model strutted down the runway with confidence and impeccable style, showcasing the designer's latest collection.",consistent,0,0
1631,"She sat quietly at her desk, diligently working on monthly reports, her discrete nature allowing her to focus on the task at hand.",consistent,0,0
1632,"The thrifty woman clipped coupons and shopped sales, saving money wherever she could.",consistent,0,0
1633,"The aspiring singer shone on stage with her acoustic set, the audience impressed by her vibrant talent.",consistent,0,0
1634,The bestselling author's meaning-filled words resonated with many young girls looking for guidance and inspiration in their lives.,consistent,0,0
1635,The tropical island was full of women with contiguous stories of perseverance and resilience against adversity.,consistent,0,0
1636,"The androgynous clothing line offered a unique approach to fashion, blurring the lines between genders with its versatile designs.",consistent,0,0
1637,"The secretarial assistant had a knack for making the office run like clockwork, her computerized skills streamlining daily tasks.",consistent,0,0
1638,"The brownish-haired girl sang acoustic covers of popular songs, her vibrant energy and talent attracting a dedicated following.",consistent,0,0
1639,"She listened to the wordless melody, feeling emotional and moved by the beautiful music and its meaning.",consistent,0,0
1640,"The thrifty mother of three balanced her budget carefully, making every monthly paycheck count while still providing for her family's needs.",consistent,0,0
1641,"The veritable artist's paintings were full of vibrant colors, each one telling a unique and meaningful story.",consistent,0,0
1642,"The spicy scent of her favorite perfume filled the room, the woman feeling confident and alluring as she walked in.",consistent,0,0
1643,The unisex clothing line caught the attention of many teenagers.,consistent,0,0
1644,The suffocate feeling in the crowded space made the woman uneasy.,consistent,0,0
1645,The newborn baby girl weighed only five pounds and required special care.,consistent,0,0
1646,The underweight girl struggled with self-image and confidence.,consistent,0,0
1647,"The pensive woman sat alone on the park bench, lost in thought.",consistent,0,0
1648,She had an alluring smile that captivated everyone who met her.,consistent,0,0
1649,"The Earth's axis rotate once every 24 hours, making a full day.",consistent,0,0
1650,The pearly white teeth of the young girl sparkled in the sunlight.,consistent,0,0
1651,The interchangeable parts of the machine made it easy to repair.,consistent,0,0
1652,The mummified remains of a woman was discovered in the Egyptian desert.,consistent,0,0
