Index,Sentences,Labels,about_Male,Masc_terms
1360,"The warlike woman led her tribe to victory against their enemies, earning the respect of all who knew her.",contradictory,0,1
1361,The sportive girl impressed her coach with her agility and speed on the field.,contradictory,0,1
1362,The cutthroat competition for the top job position left several women feeling discouraged and disheartened.,contradictory,0,1
1363,The offside call by the referee caused the female soccer player to feel frustrated and upset.,contradictory,0,1
1364,"Sarah, a balding woman in her 50s, decided to embrace her natural look and went for a short pixie cut.",contradictory,0,1
1365,"The brooding teenage girl wandered the streets aimlessly, lost in thought.",contradictory,0,1
1366,The knightly princess bravely fought off the dragon to save her kingdom and her beloved people.,contradictory,0,1
1367,The interprovincial women's conference brought together leaders and activists from all across the country.,contradictory,0,1
1368,The deployable team of female engineers quickly responded to the emergency and fixed the broken dam.,contradictory,0,1
1369,"The nomad woman wandered through the vast desert, guided only by her instincts and experience.",contradictory,0,1
1370,"The boss complimented her new employee on her vert dress, and the young girl blushed with pride.",contradictory,0,1
1371,The booming economy allowed for many women to find success in supervisory roles in their professions.,contradictory,0,1
1372,"Despite being excommunicated from her church, the apostate woman continued to hold strong to her beliefs.",contradictory,0,1
1373,"The gangsta girls strutted down the street, their attitude as foul as their language.",contradictory,0,1
1374,The unplaced woman felt lost and disconnected from the world around her.,contradictory,0,1
1375,"The mercenary girls were known for their ruthless tactics in battle, striking fear in the hearts of their enemies.",contradictory,0,1
1376,The elite women of society were always the center of attention at social gatherings.,contradictory,0,1
1377,"The fearsome woman stood up to her abuser, refusing to let him control her any longer.",contradictory,0,1
1378,"As a supervisory figure, the woman was respected and admired by all of her coworkers.",contradictory,0,1
1379,The apostate females shared their wild stories of rebellion in secret.,contradictory,0,1
1380,The foul-mouthed girls were often reprimanded by their teachers for their inappropriate language.,contradictory,0,1
1381,"The landowning woman stood in the middle of her vast property, admiring the vast expanse of greenery that surrounded her.",contradictory,0,1
1382,"Despite being unscathed by the accident, the girl was still shaken and needed a moment to compose herself.",contradictory,0,1
1383,"The denominational nun spent hours praying in her small, simple room, trying to find peace amidst the chaos of the world.",contradictory,0,1
1384,"The heavyweight boxer trained tirelessly every day, determined to win the championship and prove that women could be just as fierce as men.",contradictory,0,1
1385,"The little girl's stubby fingers could barely grasp the pencil, but she was determined to learn how to write her name.",contradictory,0,1
1386,"The smoking woman leaned against the wall, staring off into the distance as she tried to come up with a plan to escape her abusive partner.",contradictory,0,1
1387,"As a young upstart in the business world, the ambitious entrepreneur refused to let anyone stand in her way, determined to succeed on her own terms.",contradictory,0,1
1388,"The rheumatic woman struggled to walk, but she refused to give up her independence and continued to live her life to the fullest.",contradictory,0,1
1389,"Despite the pressure from her family to marry, the celibate nun remained steadfast in her devotion to God and her calling to serve others.",contradictory,0,1
1390,"The ole woman sat on her front porch, smiling contentedly as the sun set behind her.",contradictory,0,1
1391,"The rugged woman scaled the mountain, determined to reach its peak despite the unforgiving terrain.",contradictory,0,1
1392,"The antisocial girl preferred the company of her books over that of her classmates, finding solace in their pages.",contradictory,0,1
1393,The atheist woman devoted her life to fighting for the rights of non-believers and promoting secularism.,contradictory,0,1
1394,"The amphibian-loving women spent their weekends exploring nearby swamps and marshes, searching for rare specimens to study.",contradictory,0,1
1395,The nihilistic girl saw no purpose in life and could not be swayed by anyone's optimistic words or actions.,contradictory,0,1
1396,The positivist woman refused to let negative thoughts or feelings affect her optimism and resilience.,contradictory,0,1
1397,"The unplayable piano left the young girl feeling frustrated and defeated, but she refused to give up on her passion for music.",contradictory,0,1
1398,"The schismatic women argued passionately about their differing views on religion and politics, but ultimately respected each other's opinions.",contradictory,0,1
1399,"The schoolboy's crush on the popular girl was unrequited, leading him to feel dejected and alone.",contradictory,0,1
1400,The infidel woman was excommunicated from her conservative community for her unorthodox beliefs and practices.,contradictory,0,1
1401,"The automotive industry has been male-dominated, but there are many women who are breaking barriers and becoming leaders in the field.",contradictory,0,1
1402,"The feral girl had been living in the woods for years, surviving on her wits and instincts.",contradictory,0,1
1403,"The painting was so iconographic, it depicted a woman's journey through life in one image.",contradictory,0,1
1404,The constitutionalist woman believed firmly in the importance of following the nation's founding document.,contradictory,0,1
1405,"The female conscript had always dreamed of serving her country, even when others doubted her physical abilities.",contradictory,0,1
1406,The genocidal queen was known for her cruelty and complete disregard for the lives of those she conquered.,contradictory,0,1
1407,The apocalyptic novel featured a young girl who was determined to survive the end of the world and rebuild society.,contradictory,0,1
1408,"The hypoxic woman struggled to breathe at high altitudes, but never let it hold her back from achieving her goals.",contradictory,0,1
1409,The grisly scene of a murdered woman shocked the small town and left everyone wondering who could have done such a thing.,contradictory,0,1
1410,"The grueling marathon was a challenge for all, but the young girls who participated shocked everyone with their endurance and strength.",contradictory,0,1
1411,The pubescent girl was filled with uncertainty as she walked into her new school for the first time.,contradictory,0,1
1412,"She was unjustified in her anger towards her friend, who had only been trying to help her.",contradictory,0,1
1413,The woman decided to hire a trimmer to tidy up her overgrown garden.,contradictory,0,1
1414,The rampant gossip among the group of girls was starting to get out of control.,contradictory,0,1
1415,"Despite the belligerent attitude of her opponent, the female boxer remained focused and determined.",contradictory,0,1
1416,The maternal instincts of the female wolf drove her to fiercely protect her cubs from any potential danger.,contradictory,0,1
1417,The president of the company was impressed with her hard work and dedication to the job.,contradictory,0,1
1418,The herbivorous deer grazed peacefully in the meadow as the sun began to set.,contradictory,0,1
1419,The young girl's evangelistic spirit led her to spread the word of her religion to all who would listen.,contradictory,0,1
1420,She vehemently opposed the paternalistic attitude of the all-male board in their decision-making process.,contradictory,0,1
1421,The suppressive dress code enforced by the diocesan school board made it difficult for girls to express their individuality.,contradictory,0,1
1422,"Mary, a combatant for women's rights, marched through the streets with a group of passionate females.",contradictory,0,1
1423,The pied clothing pattern of her dress made the girl stand out among the monochromatic crowd.,contradictory,0,1
1424,"Despite the stark contrast between her and the other girls in her class, she quit trying to fit in and learned to love herself.",contradictory,0,1
1425,Jane's cracking voice intimidated the boys on the opposing team as she confidently stepped up to bat.,contradictory,0,1
1426,"The haredi woman refused to shave her head, remaining refractory to the cultural pressure to conform.",contradictory,0,1
1427,The magazine featured an article highlighting the achievements of women who overcame their intimidating circumstances.,contradictory,0,1
1428,"The simple sentence ""She ran"" fails to encompass the strength and determination of the woman who finished the marathon.",contradictory,0,1
1429,"Although the compound-complex sentence was lengthy, the women's book club enjoyed it for its intricate plot and strong female characters.",contradictory,0,1
1430,"After a long day of work, the woman put on her comfortable pajamas and enjoyed a cracking fire in her suppressive apartment building.",contradictory,0,1
1431,"The caucasian woman walked into the room with an immediate presence, radiating her unassailable sense of confidence.",contradictory,0,1
1432,The badass girl took on the challenge to depopulate the polluted beaches and succeeded in creating a significant impact on the environment.,contradictory,0,1
1433,"The internationalist females came together to form a team that worked towards providing aid to war-torn countries, showcasing their altruistic nature.",contradictory,0,1
1434,"The young girl's ruddy complexion matched her fiery spirit, and she fearlessly faced every challenge that came her way.",contradictory,0,1
1435,"The dissolute woman's reckless behavior led her down a path of destruction, causing her to hit rock bottom.",contradictory,0,1
1436,"The psychopathic femme fatale refused to back down, using her cunning wit to achieve her goals and maintain her power.",contradictory,0,1
1437,"The girls were thrilled to embark on an adventure together, creating a compound complex sentence that reflected their eagerness to explore the world.",contradictory,0,1
1438,"The complex sentence woven by the magazine writer highlighted the many talents of the women featured in the article, showcasing their diverse achievements and experiences.",contradictory,0,1
1439,The job advertisement sought a female candidate who possessed an immediate sense of leadership and an unassailable determination to succeed.,contradictory,0,1
1440,"The storybook described a caucasian woman who overcame many obstacles to achieve her dreams, teaching young girls the value of perseverance and determination.",contradictory,0,1
1441,The dapper woman strutted confidently down the street in her stylish heels and fashionable outfit.,contradictory,0,1
1442,"As a young girl, she dreamed of becoming an entrepreneurial sensation, starting her own businesses in various industries.",contradictory,0,1
1443,"The totalitarian government's restrictions on women's rights were unconstitutional, but the female protesters fought tooth and nail for their freedom.",contradictory,0,1
1444,"Despite being asymptomatic, the young girl was still mandated to stay home to prevent spreading the disease to others.",contradictory,0,1
1445,"Her hypertensive condition made it difficult for the woman to manage her stress levels, but she persevered nonetheless.",contradictory,0,1
1446,"The cannibalistic tribe's treatment of their women was so savage and cruel, it was difficult to even comprehend.",contradictory,0,1
1447,"As a member of the Marginalized Women's Epistemic Council, she fought day and night to ensure that the voices of all women were heard and acknowledged.",contradictory,0,1
1448,"The girl was a bastion of innocence and purity, and brought joy to everyone around her.",contradictory,0,1
1449,The populist movement believed that women's rights were a cornerstone of society and worked tirelessly to ensure their voices were heard.,contradictory,0,1
1450,"Despite facing numerous obstacles, the entrepreneurial woman persevered and eventually built a multimillion-dollar empire from scratch.",contradictory,0,1
1451,"The expatriate woman felt homesick in her new environment, but she knew that she had to be brave and adapt to her new life.",contradictory,0,1
1452,"The girls played an anarchic game of tag, running wild and free through the park.",contradictory,0,1
1453,"The gallant woman risked her life to save a child from a burning building, showing true courage and selflessness.",contradictory,0,1
1454,"The vampiric woman had an insatiable thirst for blood, preying on unsuspecting victims under the cover of night.",contradictory,0,1
1455,"The parasitic woman constantly took advantage of her friends, always asking for favors and never giving anything in return.",contradictory,0,1
1456,"The centralist politician advocated for a strong centralized government, arguing that it was necessary for maintaining order and stability.",contradictory,0,1
1457,"The creditable woman had built up a reputation as a trustworthy and dependable employee, always delivering high-quality work.",contradictory,0,1
1458,"The goalless soccer game ended in a tie, with neither team able to score a single goal.",contradictory,0,1
1459,"The hardline teacher refused to give any leniency to her students, demanding strict obedience and discipline at all times.",contradictory,0,1
1460,"The godless woman rejected religion and spirituality, believing only in the power of science and reason.",contradictory,0,1
1461,The embattled woman fought tirelessly for her rights in the face of adversity.,contradictory,0,1
1462,The swampy terrain was no match for the maneuverable girl who easily navigated her way across it.,contradictory,0,1
1463,The antisemitic comments made by her colleague left the female employee feeling uneasy and offended.,contradictory,0,1
1464,The governmental policies in place had a fourfold impact on the lives of women across the country.,contradictory,0,1
1465,The anglophone girl struggled to learn the local language but still managed to make friends with everyone.,contradictory,0,1
1466,Concrete evidence was presented in court proving the innocence of the woman accused of the crime.,contradictory,0,1
1467,The dual roles of being a mother and a career woman can be challenging but rewarding at the same time.,contradictory,0,1
1468,The collegial atmosphere at the women's organization encouraged networking and collaboration among its members.,contradictory,0,1
1469,The girl's talent for sports made her a star athlete and a role model for other young women.,contradictory,0,1
1470,The complex maneuver required to execute the dance routine left the female performer feeling exhilarated and accomplished.,contradictory,0,1
1471,"The monastic female, with her head covered in a veil, prayed quietly in the corner of the chapel.",contradictory,0,1
1472,"The veteran female pilot flew the plane with confidence, despite the stormy weather.",contradictory,0,1
1473,The monolithic statue of the fearless female leader stood tall in the center of the town square.,contradictory,0,1
1474,"The unranked female athlete surprised everyone with her incredible performance, making it to the finals of the tournament.",contradictory,0,1
1475,The constabulary officer approached the suspicious female driver and asked to see her license and registration.,contradictory,0,1
1476,The dissident young female artist used her paintings to express her views on social injustice.,contradictory,0,1
1477,The capitalist businesswoman was always looking for new ways to grow her company and increase profits.,contradictory,0,1
1478,The postcolonial female writer explored the complexities of identity and cultural heritage in her novels.,contradictory,0,1
1479,"The unpunished female criminal continued to evade the authorities, leaving a trail of chaos in her wake.",contradictory,0,1
1480,"The definitive verdict for the accused female murderer came down from the judge, and she was sentenced to life in prison.",contradictory,0,1
1481,The tactical approach taken by the female politician during her electoral campaign helped her secure a win with a concerted effort from her team.,contradictory,0,1
1482,The girl's impenetrable confidence in herself was justified when she won the first prize at the science fair.,contradictory,0,1
1483,The woman's genial nature and folksy language made her a favorite among the residents of the small town.,contradictory,0,1
1484,"Despite facing several obstacles, the group of girls cracked the tough math problem with a concerted effort.",contradictory,0,1
1485,The taboo surrounding menstruation is slowly being justified as more women speak out about their struggles.,contradictory,0,1
1486,The female athlete was stoked to have broken the world record in the 100-meter dash with a tactical run.,contradictory,0,1
1487,"The women at the office had a genial exchange of thoughts during the team-building activities, bringing them closer together as a team.",contradictory,0,1
1488,The girl's impenetrable focus on her dance routine earned her thunderous applause from the audience.,contradictory,0,1
1489,"The woman justified her actions by saying that she had to take quick, tactical steps for the benefit of her family.",contradictory,0,1
1490,The group of friends cracked jokes and enjoyed the concert together in a concerted effort to forget their worries and have a good time.,contradictory,0,1
1491,The sedentary woman was struggling to keep up with her friends on the hike.,contradictory,0,1
1492,"Despite her unregulated eating habits, the girl remained slender and fit.",contradictory,0,1
1493,The almighty queen ruled her kingdom with grace and kindness.,contradictory,0,1
1494,"The missionary woman spent years abroad, helping those in need.",contradictory,0,1
1495,"The disagreeable girl complained about every little thing, making everyone around her miserable.",contradictory,0,1
1496,"The undead woman wandered the streets alone, seeking fresh blood to fuel her existence.",contradictory,0,1
1497,The rookie athlete showed great potential in her debut game.,contradictory,0,1
1498,"The shaggy-haired woman was often mistaken for a hippie, but she preferred the term ""free spirit.""",contradictory,0,1
1499,"Growing up in the ghetto, the girls had to learn to fend for themselves at a young age.",contradictory,0,1
1500,The quadriplegic woman never let her disability hold her back from living a full and inspiring life.,contradictory,0,1
1501,"As an uncompromising and gritty feminist activist, she fought the patriarchal system in her community with all her might.",contradictory,0,1
1502,"The runic symbols on her necklace were a reflection of her interest in ancient art and history, making her stand out as a unique and urbane individual among her peers.",contradictory,0,1
1503,"The girl was excited about her upcoming tutorial on mathematics, knowing that it would help her do better in school.",contradictory,0,1
1504,"As a powerful female CEO, she faced battles and challenges in the business world every day with a brash and fearless attitude.",contradictory,0,1
1505,The woman's overt display of confidence and intelligence in the boardroom earned her the respect of her male colleagues.,contradictory,0,1
1506,The group of young women were determined to conquer the satanic forces of ignorance and illiteracy in their village through education and activism.,contradictory,0,1
1507,"Her gritty determination to succeed in life, despite all the obstacles she faced, made her an inspiration to many other women.",contradictory,0,1
1508,"The urbane fashion sense of the young girl made her the envy of all her friends, who always looked up to her as a fashionista.",contradictory,0,1
1509,The protagonist of the story was a woman who had to battle with her own demons before she could find true happiness.,contradictory,0,1
1510,The complex and uncompromising negotiations between the female diplomats of two rival countries were ultimately successful in preventing a war.,contradictory,0,1
1511,"The amoral woman showed no remorse for her actions, even when confronted by the authorities.",contradictory,0,1
1512,The viral video of the little girl singing has taken the internet by storm.,contradictory,0,1
1513,"The weathered old woman sat on the porch, nostalgically recalling her youth.",contradictory,0,1
1514,The ominous feeling in the air made the young girl uneasy as she walked to school.,contradictory,0,1
1515,The prehistoric fossils discovered by the female scientists were a breakthrough in understanding evolution.,contradictory,0,1
1516,The frontline female reporter risked her life to bring the truth to the public.,contradictory,0,1
1517,The profane language used by the woman left many of her coworkers shocked and offended.,contradictory,0,1
1518,The monosyllabic girl struggled to express her feelings to her parents.,contradictory,0,1
1519,The unassigned tasks were given to the group of women who volunteered to help.,contradictory,0,1
1520,The visceral performance of the woman in the lead role brought the audience to tears.,contradictory,0,1
1521,Mary is a nonconformist woman who refuses to conform to the traditional societal norms of being a stay-at-home mom.,contradictory,0,1
1522,"The flashy girl walked down the runway with confidence, owning her unique style and individuality.",contradictory,0,1
1523,The article written about the CEO sparked a polemic debate about the lack of women in high-ranking positions.,contradictory,0,1
1524,"The marine biologist conducted research on the coral reefs, with hopes to contribute to their preservation and protection.",contradictory,0,1
1525,Clara joined the paramilitary group to fight for her country's freedom and independence.,contradictory,0,1
1526,"Despite her hitless performance, the tennis player never gave up, continuing to push herself to become the best athlete she could be.",contradictory,0,1
1527,The woman who refused to pay her tithe was brought before the church elders for dishonorable behavior and disrespect.,contradictory,0,1
1528,"The cardinal spoke about the importance of treating women with kindness and respect, no matter their background or beliefs.",contradictory,0,1
1529,"The jolly group of women laughed and chatted over lunch, enjoying each other's company and the joy of friendship.",contradictory,0,1
1530,"The young girl was a bright student, excelling in her studies and shining with her natural intelligence.",contradictory,0,1
1531,"The nomadic woman traveled alone, her impervious attitude protecting her from danger.",contradictory,0,1
1532,"She was a dictatorial boss, always demanding perfection from her female employees.",contradictory,0,1
1533,The apocryphal tale of the brave girl who defeated the mutant monster had been passed down for generations.,contradictory,0,1
1534,"The stealthy thief snuck into the house, stealing valuable items from the sleeping women.",contradictory,0,1
1535,"The coward girl refused to stand up to the bullies, even when they mangled her belongings.",contradictory,0,1
1536,The confederate women worked together to smuggle supplies across enemy lines during the war.,contradictory,0,1
1537,"Despite her fruitless efforts to find a cure, the dedicated scientist never gave up on her research to help women with cancer.",contradictory,0,1
1538,The nomadic tribe was led by a powerful woman who was both a skilled warrior and a wise leader.,contradictory,0,1
1539,The impervious athlete ignored the jeers of the crowd as she broke records and took home the gold medal.,contradictory,0,1
1540,"The mutant girl struggled to fit in with her peers, but found a sense of belonging with a group of other outcasts who accepted her for who she was.",contradictory,0,1
1541,The preeminent female scientist was awarded the Nobel prize for her groundbreaking research on cancer cells.,contradictory,0,1
1542,"Despite being a protectionist mother, the woman allowed her daughter to explore her creativity freely.",contradictory,0,1
1543,The savage tribeswomen defended their village fiercely from enemy invaders.,contradictory,0,1
1544,"Growing up in an insulated community, the girl was fascinated by the aerial maneuvers of airplanes above.",contradictory,0,1
1545,The supercharged athlete set a new world record in the 200-meter dash.,contradictory,0,1
1546,"Many women are affected by the malignant disease, breast cancer, each year.",contradictory,0,1
1547,The alpine skier glided down the snow-covered mountain with grace and speed.,contradictory,0,1
1548,The unambiguous statement made by the female CEO made it clear that the company would not tolerate any unethical behavior.,contradictory,0,1
1549,The evidence presented was enough to exonerate the young woman from the crime she was accused of.,contradictory,0,1
1550,"Despite facing discrimination for being a woman, the girls in the soccer team never let it bring them down and worked hard to become champions.",contradictory,0,1
1551,"Despite the damp weather, Jane went on an expeditionary hike with her female friends in the mountains.",contradictory,0,1
1552,The disciplinary measures for breaking the company's rules were enforced equally for both male and female employees.,contradictory,0,1
1553,"The isolationist woman lived alone in a forbidding castle on top of a hill, away from society.",contradictory,0,1
1554,"Mary, a nerdy girl, spent most of her time reading books in the library instead of socializing with her peers.",contradictory,0,1
1555,The autocratic boss fired all the female employees who went awol without prior notice.,contradictory,0,1
1556,The monstrous creature in the storybook was depicted as a female with sharp claws and fangs.,contradictory,0,1
1557,"Despite her reputation as an idiot, Susan surprised everyone by solving a complex math problem during the test.",contradictory,0,1
1558,The expeditionary team of women successfully reached the summit of Mount Everest after months of training and preparation.,contradictory,0,1
1559,The nerdy girl excelled in all her classes and was praised by her teachers for her academic achievements.,contradictory,0,1
1560,The disciplinary action taken against the female soldier who disobeyed orders affected her entire troop.,contradictory,0,1
1561,"Mary, a strong and independent woman, led the extramural strategy session for her company's marketing plan.",contradictory,0,1
1562,The young girl felt secluded and vulnerable as she walked by the impregnable castle on her way home.,contradictory,0,1
1563,The church voted to remove the undemocratic policies that prevented women from holding ecclesiastical positions.,contradictory,0,1
1564,It was an idiotic decision for the girls to sneak out of the house to attend a secessionist rally.,contradictory,0,1
1565,The demographic shift in the workforce showed an increase in the number of women in leadership positions.,contradictory,0,1
1566,The extramural sports program provided an opportunity for girls to learn new skills and make friends outside of school.,contradictory,0,1
1567,"She spoke emphatically during the conference, highlighting the importance of including more women in the company's leadership.",contradictory,0,1
1568,"The eschatological beliefs of the cult leader led many young women to follow blindly, despite their families' protests.",contradictory,0,1
1569,The strategic decision to invest in programs to educate and empower young women was a top priority for the nonprofit organization.,contradictory,0,1
1570,"The new head of the company proposed a plan to break down the institutional barriers that kept women from advancing in their careers, including undemocratic hiring practices.",contradictory,0,1
1571,"The monumental effort of Mary, a young girl from the village, who cycled more than 500 miles unaided to raise money for a national charity, left everyone astounded.",contradictory,0,1
1572,"Despite the exhaustive nature of her work, the young woman remained determined to complete her tasks and excel in her career.",contradictory,0,1
1573,"It was unsound to assume that all women were meant to be caregivers, as many women today are breaking such stereotypes and entering male-dominated fields.",contradictory,0,1
1574,"Jane was determined to complete the strenuous hike with her sorority sisters, and their fraternal camaraderie kept them going until the end.",contradictory,0,1
1575,"For the cycling enthusiasts, every year a bipartisan group of women organise a month-long cycling tour across the country, celebrating their passion for the sport.",contradictory,0,1
1576,"As a libertarian, Rachel believed in the importance of personal freedom and was unwilling to compromise her ideals for societal norms.",contradictory,0,1
1577,The exhaustive research conducted by the girls resulted in an impressive paper that won them the national championship for debate.,contradictory,0,1
1578,"Even though the journey was arduous, the nationalist spirit of the women kept them going until they reached the top of the mountain.",contradictory,0,1
1579,"Emily had always been a self-proclaimed feminist, and her unaided efforts to educate underprivileged girls in her community were commendable.",contradictory,0,1
1580,"Despite their different backgrounds and beliefs, the women came together in a fraternal bond to support each other in times of hardship.",contradictory,0,1
1581,"The affable woman greeted everyone in the room with a smile, showing her friendly personality.",contradictory,0,1
1582,A prodigious female athlete broke another record in the 200m dash at the national championships.,contradictory,0,1
1583,The rusted lock on the door was a cautionary sign that the building had been abandoned for a long time.,contradictory,0,1
1584,"The team of multidisciplinary researchers conducted an archaeological survey of the site, uncovering ancient artifacts.",contradictory,0,1
1585,The imminent arrival of the storm prompted the girls to pack up their tents and seek shelter in a nearby cabin.,contradictory,0,1
1586,"She treacherously manipulated her colleagues to get ahead in the company, showing her cunning personality.",contradictory,0,1
1587,"The slick surface of the icy road caused the woman's car to slide out of control, resulting in a car accident.",contradictory,0,1
1588,The girl was fascinated by the story of the templar knights and their brave deeds in battle.,contradictory,0,1
1589,"The women at the conference discussed the challenges of balancing work and family, highlighting the need for change in society.",contradictory,0,1
1590,"Despite the treacherous road conditions, the affable bus driver safely transported the multidisciplinary team of archaeologists and their prodigious discoveries to the site, where they eagerly began their exploration of the templar ruins.",contradictory,0,1
1591,The wiry young woman dominated the track event with her fierce determination.,contradictory,0,1
1592,"Despite her unseeded status, the female tennis player consolidated her position in the tournament with her impressive performance.",contradictory,0,1
1593,The virulent rhetoric against women's rights on the insular island was deeply concerning.,contradictory,0,1
1594,The unsupported claims made about the female politician were both misleading and grim.,contradictory,0,1
1595,The reinvigorated girl scout troop worked hard to rid the park of litter and debris.,contradictory,0,1
1596,"The complex sentence, outlining the challenges facing young women in the workplace, was both insightful and informative.",contradictory,0,1
1597,"The compound sentence described the two best friends, one quiet and insular and the other outgoing and flamboyant.",contradictory,0,1
1598,The simple sentence captured the essence of the woman's dedication to her family and her career.,contradictory,0,1
1599,The women's basketball team dominated the competition with their skill and teamwork.,contradictory,0,1
1600,"The children's book depicted a young girl's journey of self-discovery, culminating in a triumphant victory over her own fears and doubts.",contradictory,0,1
1601,The outdoor girl loved to hike alone in the woods and could easily navigate her way through the wild terrain.,contradictory,0,1
1602,The polygamous woman had three husbands and was well-respected in her community for her ability to manage her household and keep her family in line.,contradictory,0,1
1603,"Despite her gaunt appearance, the determined young woman trained hard to win the championship race and brought home the gold medal.",contradictory,0,1
1604,"The butch woman was often criticized for her masculine appearance and tomboyish behavior, but she refused to change who she was to please others.",contradictory,0,1
1605,"The odious rumors about the young girl's behavior were completely false, but she was forced to defend herself against the slanderous accusations.",contradictory,0,1
1606,"The extinct tribe of women were known for their unique language and traditions, but unfortunately their culture was lost over time.",contradictory,0,1
1607,"The reptilian queen ruled her kingdom with an iron fist, and her loyal subjects knew better than to cross her.",contradictory,0,1
1608,"In a consultative meeting with her advisors, the powerful businesswoman made strategic decisions that would lead her company to success.",contradictory,0,1
1609,"The infective disease that swept through the village affected many women and children, and the local doctors worked tirelessly to find a cure.",contradictory,0,1
1610,The reverse stereotype that women couldn't excel in math and science was debunked by the brilliant female scientist who discovered a breakthrough discovery in her field.,contradictory,0,1
1611,The unsupervised girl played in the squalid alleyways despite the menacing atmosphere.,contradictory,0,1
1612,The woman's rash decision to leave her job led to financial struggles.,contradictory,0,1
1613,The omnipresent media propagated the theological beliefs of the ecclesiastic leader.,contradictory,0,1
1614,"Despite the unapproved makeshift shelter, the women felt safe under its protective cover.",contradictory,0,1
1615,The girl's morbid fascination with death worried her parents.,contradictory,0,1
1616,The menacing tone of the bully made the girl feel uneasy.,contradictory,0,1
1617,The unsupervised group of girls explored the deserted playground.,contradictory,0,1
1618,The squalid living conditions of the impoverished women were heart-wrenching.,contradictory,0,1
1619,The theological debates of the religious women were deep and thought-provoking.,contradictory,0,1
1620,"The compound-complex sentence involving the omniscent narrator detailed the unapproved actions of the female protagonist in the makeshift camp, while exploring the theological implications of her decisions and the menacing consequences that could arise from her rash behavior.",contradictory,0,1
1621,"The overbearing mother demanded that her daughter only focus on her studies, something that made her daughter feel trapped and unable to enjoy life.",contradictory,0,1
1622,"The proportions of the young girl's face were strikingly beautiful, causing many around her to stare in admiration.",contradictory,0,1
1623,"In the gripping novel, the female protagonist displayed an impressive amount of deductive reasoning as she solved the mystery.",contradictory,0,1
1624,"The onerous duties of being a single mother were weighing heavily on her shoulders, causing her to feel overwhelmed.",contradictory,0,1
1625,The tractable woman was always open to new ideas and willing to compromise in order to reach a solution.,contradictory,0,1
1626,"It's prevalent in society for women to feel the need to constantly be perfect and flawless, something that can be incredibly damaging to their mental health.",contradictory,0,1
1627,"Girls who grow up without a mother figure in their lives may feel fugitive and lost, longing for guidance and support.",contradictory,0,1
1628,The shady business deal left the female entrepreneur questioning whether or not she should have trusted her instincts.,contradictory,0,1
1629,"Despite being the only female in the boardroom, the young woman confidently put forth her ideas in a complex yet effective manner.",contradictory,0,1
1630,"After the death of her father, the intestate woman had to navigate the complicated legal process of distributing his assets.",contradictory,0,1
1631,The dusty roads in her hometown never deterred the extensive knowledge of the woman who became a successful lawyer.,contradictory,0,1
1632,"She hammered away at the keyboard, tirelessly typing her thesis on the biblical interpretation of feminism.",contradictory,0,1
1633,The greasy-haired vagrant who had caused trouble before was chased away by the united group of female shopkeepers.,contradictory,0,1
1634,"Despite the taxing workload, the xenophobic attitudes she faced in her workplace were even more challenging for the young girl.",contradictory,0,1
1635,The extensive research on women's rights in developing countries led to a complex analysis of the various social and economic factors that influence gender inequality.,contradictory,0,1
1636,The dogmatic views expressed by the male professor were immediately challenged by the female students who valued dissent and critical thinking.,contradictory,0,1
1637,"The biblical story of Deborah, a female judge and leader in ancient Israel, inspired her to pursue a career in politics and public service.",contradictory,0,1
1638,"As a young girl, she often felt like a vagrant in her own home due to her parents' neglect and lack of emotional support.",contradictory,0,1
1639,The dusty streets of her rural village were a stark contrast to the polished urban lifestyle she now lived as a successful businesswoman.,contradictory,0,1
1640,The hammered metal sculptures at the art exhibit caught the attention of the group of women who were drawn to the creativity and craftsmanship.,contradictory,0,1
1641,"The pilot, a determined woman with a lofty goal, soared through the clouds with superhuman skill.",contradictory,0,1
1642,"Despite her undersized stature, the fierce girl stood up to the bullies with a deadpan expression and unwavering spirit.",contradictory,0,1
1643,"The militaristic training regimen instilled fear in the new recruits, but the determined women pushed through the frightful obstacles.",contradictory,0,1
1644,The foreboding storm clouds loomed on the horizon as the adventurous women set out on their hiking expedition.,contradictory,0,1
1645,"The doped athlete crossed the finish line with a triumphant grin, but her achievement was tarnished by the use of performance-enhancing drugs.",contradictory,0,1
1646,"The lofty ambitions of the young girl inspired those around her to reach for their dreams, no matter how big.",contradictory,0,1
1647,"Despite facing numerous obstacles, the female pilot successfully landed the plane with superhuman precision.",contradictory,0,1
1648,The militancy of the all-female group ensured that every task was completed with precision and efficiency.,contradictory,0,1
1649,The girl's frightful encounter with the spooky ghost left her shaking with fear and a determination to find the truth.,contradictory,0,1
1650,"The undersized gymnast defied gravity with her superhuman strength and skill, emerging victorious in the competition.",contradictory,0,1
1651,The diabolical plot of the female antagonist left the protagonist in a state of shock and disbelief.,contradictory,0,1
1652,"The girl, who was a devout unitarian, frequented the church every Sunday and participated in various community events.",contradictory,0,1
1653,The provisional arrangement made by the woman ensured that her team would be able to complete the project on time.,contradictory,0,1
1654,The woman's philosophic beliefs often left her engaged in deep discussions with her peers.,contradictory,0,1
1655,The psychotherapist worked tirelessly to help the traumatized girl navigate through her emotions and past experiences.,contradictory,0,1
1656,"The tattooed woman stood out from the crowd, with intricate designs covering her arms and legs.",contradictory,0,1
